Posta Kodu Tek,latitude,longitude
KT6,51.38741453877006,-0.30274298262032084
KT7,51.38800765891473,-0.3340928333333333
KT8,51.401518184757506,-0.3628921547344111
KT9,51.36388601754386,-0.3032539022556391
KW1,58.45684253221289,-3.1219066386554624
KW10,57.974132015625,-3.97859721875
KW11,58.30804683333333,-4.136206166666667
KW12,58.505544166666674,-3.4926562291666667
KW13,58.478332,-3.8949963333333333
KW14,58.588698551198256,-3.5543685272331156
KW15,58.98007338356164,-2.959624364383562
KW16,58.96079669014084,-3.2771021549295773
KW17,59.035188523809516,-3.009792896103896
KW2,58.3483935,-3.1636575000000002
KW3,58.30648845945946,-3.2804565405405404
KW5,58.28717208333333,-3.3827427500000002
KW6,58.250223388888884,-3.443813722222222
KW7,58.186725,-3.5017378
KW8,58.115284789473684,-3.665098894736842
KW9,58.013645749999995,-3.8588066388888884
KY1,56.129189130272955,-3.136922373449132
KY10,56.23058825129534,-2.7008327901554408
KY11,56.04863302523432,-3.4137999913482338
KY12,56.07715825800712,-3.4964711637010675
KY13,56.20871854,-3.4342190900000005
KY14,56.31074688686131,-3.2419657664233577
KY15,56.29903532142857,-3.0549085846560846
KY16,56.342529624478445,-2.8236183630041722
KY2,56.124020700787405,-3.1847006645669294
KY3,56.06368528285714,-3.2311412657142857
KY4,56.11403857699805,-3.3629947797270954
KY5,56.14535762809918,-3.294765429752066
KY6,56.197445393548385,-3.200525232258064
KY7,56.19783615928144,-3.1581930898203594
KY8,56.197294360242175,-3.0125764318869828
KY9,56.209210766666665,-2.835641625
KY99,56.05290328571429,-3.43602
L1,53.40199799570815,-2.9804467746781116
L10,53.474338124567474,-2.9268819757785467
L11,53.44787787751371,-2.9154023510054845
L12,53.43496638370119,-2.8957355025466893
L13,53.418478597147946,-2.920447139037433
L14,53.41817158663883,-2.8805605720250522
L15,53.39755460465116,-2.9205334059196617
L16,53.398762447154475,-2.88713393495935
L17,53.377591274725276,-2.9406133142857143
L18,53.38055805244123,-2.908205063291139
L19,53.359019993902436,-2.9033478739837397
L2,53.40683023863637,-2.9898822215909093
L20,53.452995518,-2.989133855
L21,53.471351450877194,-3.0004572245614036
L22,53.47724282562278,-3.0279318362989325
L23,53.49122622580645,-3.023550109970674
L24,53.34348053117207,-2.839363074812968
L25,53.37882461871345,-2.8636703953216376
L26,53.364435530259364,-2.8318263746397694
L27,53.387856503225805,-2.8387924322580647
L28,53.4353744173913,-2.8652855391304346
L29,53.50759513636364,-2.985521681818182
L3,53.40834014561404,-2.9845480578947368
L30,53.48449429102845,-2.972508428884026
L31,53.513315369509044,-2.937634773901809
L32,53.47833607846715,-2.889324317518248
L33,53.48997482504604,-2.8766521952117863
L34,53.43502659745763,-2.8153088813559326
L35,53.41478997025495,-2.7833273526912183
L36,53.414564029989656,-2.841783961737332
L37,53.55683213265306,-3.0633422696793002
L38,53.524139809999994,-3.05069639
L39,53.56162214809961,-2.896712129750983
L4,53.4378567518797,-2.961300190476191
L40,53.60284159894921,-2.84225234150613
L5,53.42487594651163,-2.977186711627907
L6,53.41890960834991,-2.951650502982107
L67,53.449980999999994,-2.9424010000000003
L68,53.473054,-2.960691
L69,53.38658473706897,-2.9748828146551727
L7,53.40582458658008,-2.9497762489177486
L70,53.404099800000004,-2.9567514
L71,53.43174776923077,-2.974804153846154
L72,53.47467327272727,-2.9673825151515154
L74,53.392998,-2.9882849999999994
L75,53.44417192307692,-2.985199461538462
L8,53.38988214409222,-2.963706858789625
L80,53.469207,-2.969086
L9,53.46137326984127,-2.9535739444444444
LA1,54.04664643736264,-2.799549084981685
LA10,54.31371378181818,-2.493661290909091
LA11,54.19989912100456,-2.9259852648401825
LA12,54.20296560564854,-3.08359844874477
LA13,54.118246646,-3.198382962
LA14,54.11833738487395,-3.231296394957983
LA15,54.15582497338403,-3.179542988593156
LA16,54.187491357142854,-3.2031176785714286
LA17,54.2394694,-3.17588495
LA18,54.21541798013245,-3.276039761589404
LA19,54.29647476056338,-3.380309295774648
LA2,54.06610536927772,-2.6704425768056965
LA20,54.29386426136364,-3.206307318181818
LA21,54.36281082795699,-3.078569569892473
LA22,54.422963409669215,-2.991432954198473
LA23,54.37129994331983,-2.913092821862348
LA3,54.04981956358769,-2.8793003025435073
LA4,54.070244851006706,-2.85243317852349
LA5,54.14375942372882,-2.7916081423728816
LA6,54.175332617777784,-2.610843765925926
LA7,54.22572886729857,-2.773021758293839
LA8,54.32352024048097,-2.7612254969939882
LA9,54.3252635978836,-2.743432433862434
LD1,52.260708021077285,-3.366438105386417
LD2,52.14194981118881,-3.393975241258741
LD3,51.96088625114155,-3.3695117066210045
LD4,52.117456568965515,-3.557579431034483
LD5,52.12632077464789,-3.6226272676056333
LD6,52.31047185217391,-3.50903652173913
LD7,52.35216565128206,-3.089248753846154
LD8,52.26465613612566,-3.0464606701570682
LE1,52.63403350985915,-1.132402194366197
LE10,52.53693088154506,-1.370250757081545
LE11,52.76804555078448,-1.2190612386457473
LE12,52.768004253164555,-1.191005048101266
LE13,52.76607843779527,-0.8874240125984251
LE14,52.78487787797619,-0.8991887663690477
LE15,52.65609846793134,-0.7025204281842818
LE16,52.486102391801715,-0.8970925033365109
LE17,52.4669028058968,-1.1779025663390663
LE18,52.58303507422402,-1.1114870782726047
LE19,52.58567114314115,-1.2071686918489066
LE2,52.607264006326034,-1.1167387167883212
LE21,52.625713499999996,-1.1482985833333335
LE3,52.63162352367991,-1.176893386499728
LE4,52.66469308968125,-1.1249744781199351
LE41,52.61292464,-1.19490624
LE5,52.63815819769803,-1.0859151327014218
LE6,52.65692147450981,-1.233384874509804
LE65,52.74867223290599,-1.4695325876068377
LE67,52.71526253315995,-1.362441067620286
LE7,52.679702449419565,-1.070009129353234
LE8,52.55477278660612,-1.0943768263337117
LE87,52.62770207317073,-1.1336669024390242
LE9,52.5734064854216,-1.2812626406619385
LE94,52.483684,-0.905523
LE95,52.606175,-1.19056
LL11,53.063588911196916,-3.0362714687258685
LL12,53.087768628959275,-2.989131688914027
LL13,53.03436998073217,-2.958747675337187
LL14,52.99112283957733,-3.053153233429395
LL15,53.1031965536105,-3.3161368227571115
LL16,53.18514882581648,-3.4330062130637633
LL17,53.252359978448276,-3.4369290775862065
LL18,53.31030177677841,-3.475900087489779
LL19,53.331057593333334,-3.410674255
LL20,52.95886363612565,-3.1606784005235604
LL21,52.98985185405405,-3.410266872972973
LL22,53.26785040153847,-3.5980302600000003
LL23,52.905278221105526,-3.601843472361809
LL24,53.05770844559586,-3.785979424870466
LL25,53.05378055319149,-3.8808964893617017
LL26,53.139357880952375,-3.785924695238095
LL27,53.14852595744681,-3.8275336595744682
LL28,53.28772485842697,-3.761889865168539
LL29,53.289129694668816,-3.7084371906300486
LL30,53.31801471176471,-3.8161465220588235
LL31,53.290394532142855,-3.8103646107142857
LL32,53.258164421428575,-3.841113128571429
LL33,53.25070184431137,-3.9790223832335334
LL34,53.27056272826086,-3.9145251304347823
LL35,52.546812747474746,-4.041349555555556
LL36,52.604385508130086,-4.064281
LL37,52.6659968,-4.0837468999999995
LL38,52.69530368085107,-4.050300957446809
LL39,52.71020089473684,-4.0123647894736845
LL40,52.75689621067416,-3.874887952247191
LL41,52.96931255614973,-3.9392570213903744
LL42,52.72571790728477,-4.055315476821192
LL43,52.774527,-4.092376392857143
LL44,52.790903942307686,-4.097203115384615
LL45,52.82209074074074,-4.096191462962963
LL46,52.85529041935484,-4.107286720430108
LL47,52.902027936170214,-4.062885255319149
LL48,52.93604720754717,-4.069624408805032
LL49,52.92919342051282,-4.137864712820512
LL51,52.97390211111111,-4.238073933333333
LL52,52.92477971518988,-4.24152253164557
LL53,52.88433953136531,-4.492745549815498
LL54,53.058136431861804,-4.287455138195777
LL55,53.13344715363881,-4.203733960916442
LL56,53.184356520547944,-4.205920506849315
LL57,53.20678466037736,-4.111894882352941
LL58,53.28217230208333,-4.099289151041667
LL59,53.23582562189054,-4.1631542288557215
LL60,53.215529495495495,-4.274628351351351
LL61,53.19588722177419,-4.2627183749999995
LL62,53.21087421008403,-4.385955630252101
LL63,53.218498704761906,-4.472228828571429
LL64,53.22871846551725,-4.518306948275862
LL65,53.300979550108934,-4.570519386710239
LL66,53.37979681818182,-4.4083965
LL67,53.4111466557377,-4.457636704918033
LL68,53.39766635775862,-4.379134650862069
LL69,53.386050228571435,-4.319256342857143
LL70,53.3638741,-4.2877619000000005
LL71,53.329516317647055,-4.370999564705882
LL72,53.35229106818181,-4.240047954545454
LL73,53.335243,-4.244258846153846
LL74,53.3192054375,-4.2293199625
LL75,53.285024311475404,-4.2166196229508195
LL76,53.300747333333334,-4.239746444444445
LL77,53.26038122957198,-4.312213968871595
LL78,53.31741381818181,-4.263043318181818
LN1,53.26134714549403,-0.593654105320304
LN10,53.15859100497512,-0.21719940298507462
LN11,53.3730188943782,0.026203804940374786
LN12,53.32933202505695,0.2639596082004556
LN13,53.26510337091988,0.18345234718100892
LN2,53.25763575979112,-0.5055471209747606
LN3,53.242182095563145,-0.4172249317406143
LN4,53.148677883289125,-0.3805421025641026
LN5,53.17334698255814,-0.5567157829457365
LN6,53.19979065958904,-0.600916054109589
LN7,53.49320787265918,-0.3454266404494382
LN8,53.3749228718704,-0.32597459204712814
LN9,53.217208344221106,-0.11217566582914573
LS1,53.7976234173077,-1.5514499230769232
LS10,53.762291164459164,-1.5325236479028699
LS11,53.776396369120654,-1.5573442096114518
LS12,53.791207797551024,-1.5968149281632653
LS13,53.81080211074197,-1.6354551594684383
LS14,53.82731337154555,-1.4587490255885363
LS15,53.80536918484849,-1.4451205424242424
LS16,53.85260465358194,-1.6036704690873405
LS17,53.86014512391476,-1.527715415943173
LS18,53.83859610496183,-1.639624398854962
LS19,53.85974800175131,-1.6838832591943957
LS2,53.802639806629834,-1.5459414806629834
LS20,53.874568217514124,-1.715819197740113
LS21,53.91153251692308,-1.6804145938461537
LS22,53.93198454624782,-1.3958211518324608
LS23,53.90070507880435,-1.3481033315217392
LS24,53.868375619854724,-1.2528249927360775
LS25,53.78605034735973,-1.3255107425742574
LS26,53.75171661097257,-1.4495307905236907
LS27,53.74871184886878,-1.6033816226244344
LS28,53.80229482183406,-1.6699722026200874
LS29,53.918559595081966,-1.7995517614754097
LS3,53.80232107563025,-1.5634235966386554
LS4,53.81045822705314,-1.584716149758454
LS5,53.82095827941177,-1.6073142107843137
LS6,53.82007138036118,-1.5707990056433407
LS7,53.82076414744526,-1.539865398540146
LS8,53.824827544575726,-1.5094407755102042
LS88,53.765315875000006,-1.5014304375
LS9,53.799364977401126,-1.5100140553672317
LS98,53.785283666666665,-1.5385116666666665
LS99,53.76557866666667,-1.5008293333333331
LU1,51.87435884338624,-0.4272366920634921
LU2,51.893098605788424,-0.3947525578842315
LU3,51.90856925768322,-0.44254663356973994
LU4,51.898281384404925,-0.4686894459644323
LU5,51.911321478426395,-0.5150115685279187
LU6,51.87768165352113,-0.5383771943661972
LU7,51.90776783154122,-0.6623177978494623
M1,53.47745177449168,-2.2363127597042514
M11,53.478806097754294,-2.1810627305151917
M12,53.46432119560878,-2.2019602015968065
M13,53.46048267280164,-2.2154908220858895
M14,53.448422575498576,-2.225873373219373
M15,53.4676241525974,-2.251894525974026
M16,53.4551229760274,-2.264687252283105
M17,53.46799241071428,-2.319065875
M18,53.46131840830449,-2.1705600467128026
M19,53.436401465923176,-2.196283610904585
M2,53.48048474885845,-2.244417214611872
M20,53.42417485989492,-2.23266873117338
M21,53.437976296398894,-2.2729224529085874
M22,53.385789055098684,-2.2600950164473685
M23,53.39956476434676,-2.288861514041514
M24,53.551655127272724,-2.198295671936759
M25,53.52827235796178,-2.2757514178343947
M26,53.56230894958968,-2.3347938499413834
M27,53.51208253448276,-2.3363770045372054
M28,53.51467207343609,-2.3997004859474163
M29,53.50836972968198,-2.4580988621908126
M3,53.48366695833334,-2.2528884663461537
M30,53.48433020722636,-2.355141441020191
M31,53.41925114885496,-2.4244378702290077
M32,53.45090990670554,-2.309350198250729
M33,53.42098869220945,-2.3262802056194127
M34,53.45658141990669,-2.118550175738725
M35,53.50719002251407,-2.1550178592870544
M38,53.53245025641025,-2.4232787916666667
M4,53.484903886679916,-2.2300254135188866
M40,53.5040442191092,-2.1910843886494256
M41,53.450923761764706,-2.365487476470588
M43,53.483438190399994,-2.1489751328
M44,53.44078205648536,-2.427177744769874
M45,53.5473998445122,-2.2903829710365855
M46,53.525856246073296,-2.4923250488656197
M5,53.47907013673805,-2.2833535403624383
M50,53.4748535990099,-2.2942418415841583
M6,53.49280543101343,-2.2987129865689866
M60,53.48434705,-2.2351616357142854
M61,53.48660924528302,-2.228844273584906
M7,53.50552850895141,-2.2627626764705884
M8,53.50872068935644,-2.2401517128712873
M9,53.52198296848934,-2.2139125977757184
M90,53.36344886419753,-2.27826
M99,53.48480491666667,-2.2310186666666665
ME1,51.37063010795455,0.4964190352272727
ME10,51.34361948275862,0.7356600456896552
ME11,51.412986580952385,0.7466942857142858
ME12,51.42221665598291,0.8039104369658119
ME13,51.30425818431002,0.8943342419659736
ME14,51.27875527230483,0.5436449302973978
ME15,51.25322140915698,0.533848683866279
ME16,51.27383660903226,0.4958453458064516
ME17,51.23341751565378,0.6103002605893185
ME18,51.24161751757188,0.4154235239616613
ME19,51.29072893484042,0.40901684175531916
ME2,51.39142640063425,0.4814204175475687
ME20,51.30313317785844,0.4602855843920145
ME3,51.435432458284374,0.547643491186839
ME4,51.381748571428574,0.5291188305941846
ME5,51.348713952858574,0.5327040561685056
ME6,51.322946185303515,0.4348632428115016
ME7,51.37974414146341,0.5558029092682927
ME8,51.36153786026201,0.5973436733624453
ME9,51.33605643728424,0.721828836593786
MK1,52.005530086206896,-0.7242957241379311
MK10,52.0414033114241,-0.6976797386541471
MK11,52.050962388692575,-0.8405530424028268
MK12,52.058487462585035,-0.8166943027210884
MK13,52.0533603138833,-0.7824192233400402
MK14,52.06347066947369,-0.7553179621052631
MK15,52.05714756221198,-0.7302568986175115
MK16,52.08966124352332,-0.7215433091537132
MK17,52.001203419175035,-0.6960552586399108
MK18,51.9779494676259,-0.9696780199840128
MK19,52.07604802279203,-0.8549380484330484
MK2,51.99048388918919,-0.7251641
MK3,51.99322563133641,-0.7517282534562212
MK4,52.00350930679934,-0.7852475555555556
MK40,52.13794662266226,-0.4770861617161716
MK41,52.15279251658768,-0.44747010142180094
MK42,52.11659610629921,-0.47150655433070865
MK43,52.11130352431476,-0.5584576489832007
MK44,52.19738929216867,-0.42394490512048194
MK45,52.02221462937063,-0.4698446278166278
MK46,52.15645974098361,-0.7015483409836065
MK5,52.020924811735945,-0.7848083129584352
MK6,52.029569171009776,-0.7430010830618893
MK7,52.01914359055118,-0.6911588293963256
MK77,52.041508546875,-0.81729653125
MK8,52.033103042505594,-0.806099774049217
MK9,52.04057526171875,-0.75586551953125
ML1,55.799213995833334,-3.9748521020833336
ML10,55.68008012391931,-4.068968789625361
ML11,55.667180759668504,-3.788934894106814
ML12,55.568459843304844,-3.594581407407407
ML2,55.77695099091941,-3.9137361373439274
ML3,55.76973092818946,-4.055069053475935
ML4,55.818307469670714,-4.021463504332756
ML5,55.860153420159676,-4.0319968822355285
ML6,55.86787822580646,-3.961413913978495
ML7,55.82981224637682,-3.79483304589372
ML8,55.73187945333333,-3.8435481866666663
ML9,55.72452025362319,-3.967773602898551
N1,51.537718815512704,-0.0970221630148992
N10,51.59496583992095,-0.14519144071146245
N11,51.61375096235679,-0.13893457119476268
N12,51.61494021134752,-0.17767230638297873
N13,51.61809653962264,-0.10422877169811322
N14,51.63440324344023,-0.13094483819241984
N15,51.58273852616691,-0.08095995615275814
N16,51.562554222222225,-0.07663764355555555
N17,51.59784700909091,-0.0715061690909091
N18,51.613911232774676,-0.06700723091247672
N19,51.565261548437505,-0.13005405781249998
N1C,51.53682848148148,-0.1257398024691358
N1P,51.53897631659056,-0.10305958447488583
N2,51.59010137384899,-0.16928748066298344
N20,51.62926026256983,-0.17434835009310987
N21,51.636636853146854,-0.0997247902097902
N22,51.59991238439306,-0.11024582947976878
N3,51.600167628304824,-0.19394132037325038
N4,51.570028205780346,-0.10411875375722543
N5,51.55389459952038,-0.09857875299760192
N6,51.573214763636365,-0.14624895151515152
N7,51.55337798676957,-0.1183542348401323
N8,51.58313022976879,-0.11967293352601156
N81,51.566313666666666,-0.07673533333333334
N9,51.628491346985214,-0.05808934243458476
NE1,54.97243258105647,-1.611523242258652
NE10,54.94722627419355,-1.5541043749999999
NE11,54.93990112526096,-1.6359325970772443
NE12,55.02455571478873,-1.5707548309859156
NE13,55.042936319148936,-1.6486051872340426
NE15,54.98489332519423,-1.7247306992230855
NE16,54.930872178100266,-1.6929572124010555
NE17,54.91284243195267,-1.8173253964497043
NE18,55.03807782857143,-1.864600542857143
NE19,55.17920531944445,-2.0980890416666664
NE2,54.98710682874016,-1.6059726417322835
NE20,55.052957599088835,-1.7871947676537585
NE21,54.95762742486085,-1.7213347736549165
NE22,55.13522865839695,-1.5873036145038166
NE23,55.080179359732824,-1.5837706183206106
NE24,55.121610883348175,-1.5228848539626003
NE25,55.05282462684366,-1.4895520442477876
NE26,55.05271257486137,-1.4575867097966728
NE27,55.03276590697674,-1.5146902790697674
NE28,55.00046893869732,-1.5209494818007663
NE29,55.0117909456067,-1.4655297039748956
NE3,55.01043992881072,-1.635478379396985
NE30,55.02135991653543,-1.438581798425197
NE31,54.97073942885771,-1.5133207935871742
NE32,54.96750445080764,-1.484354678414097
NE33,54.991234011703504,-1.429592568270481
NE34,54.97179361305582,-1.4224428921475873
NE35,54.951013909090904,-1.4606560227272727
NE36,54.94495047393365,-1.440822251184834
NE37,54.912705989071036,-1.5277253679417122
NE38,54.89345681651376,-1.5248055749235474
NE39,54.92363281528662,-1.761304085987261
NE4,54.973913880448315,-1.6444552303860525
NE40,54.96594718908382,-1.7741874834307994
NE41,54.976082958333336,-1.8201262395833335
NE42,54.96187083471075,-1.854672391184573
NE43,54.94803827149321,-1.9061446018099546
NE44,54.94304533333334,-1.9780702298850574
NE45,54.976836388888884,-2.0147737575757576
NE46,54.9790523578199,-2.1075333305687205
NE47,54.92857205695142,-2.2549856934673365
NE48,55.13156109512761,-2.258040689095128
NE49,54.96728736491228,-2.4607453157894734
NE5,54.99634377010489,-1.689253783216783
NE6,54.977492205660376,-1.565759120754717
NE61,55.17854108464567,-1.6861812946194226
NE62,55.16131122775801,-1.5937174519572954
NE63,55.178282568448495,-1.5628282242503257
NE64,55.184658375,-1.5154096086956523
NE65,55.31499737581395,-1.7454011730232557
NE66,55.42871994146826,-1.7296868392857143
NE67,55.53716631578948,-1.6894664298245614
NE68,55.579233436363644,-1.6593560818181818
NE69,55.60477651351351,-1.7187958108108108
NE7,55.00018858571429,-1.5797364571428572
NE70,55.59364465116278,-1.8171217674418605
NE71,55.55531025789473,-2.0435044894736842
NE8,54.955001305818676,-1.6064749391069013
NE85,54.9319345,-1.58480125
NE88,54.950494,-1.6102414285714286
NE9,54.931292430274134,-1.5853332228843862
NE92,54.941775525000004,-1.6149879999999999
NE98,54.9722881,-1.5983762000000001
NE99,54.970932177083334,-1.6136875729166666
NG1,52.9547714807396,-1.1484177180277348
NG10,52.90060188866397,-1.2841836943319838
NG11,52.89890168331441,-1.173430520998865
NG12,52.90873801913394,-1.054409093655589
NG13,52.94939816690647,-0.9092700100719425
NG14,53.01744626541096,-1.040520205479452
NG15,53.04472730769231,-1.2037005734265733
NG16,53.02725001816912,-1.2949418902865129
NG17,53.11617368495685,-1.2614758828606658
NG18,53.13818598833333,-1.184132735
NG19,53.160561428688524,-1.1980196204918034
NG2,52.93523334070491,-1.1354460774015203
NG20,53.20993217246175,-1.186030726008345
NG21,53.14321333038869,-1.103137164310954
NG22,53.182239282916214,-0.9791133732317737
NG23,53.11617402590674,-0.79923810880829
NG24,53.069171500384314,-0.7984643251345119
NG25,53.07428124305555,-0.9626495416666666
NG3,52.96973205252919,-1.127315178988327
NG31,52.91443102337662,-0.6420645826839827
NG32,52.951134268921095,-0.6514770096618357
NG33,52.816209282655244,-0.5798407323340471
NG34,52.9872935591716,-0.393656698964497
NG4,52.97130677032967,-1.0877215813186814
NG5,52.99728684663212,-1.1443198854922279
NG6,52.99863062897077,-1.1921265019059721
NG7,52.9579231394148,-1.172489708261618
NG8,52.965007684429644,-1.2134127743547043
NG80,52.9289560952381,-1.1919454761904762
NG9,52.92591479435236,-1.238245699815838
NG90,52.925896263157895,-1.190695105263158
NN1,52.24157431937799,-0.888276149521531
NN10,52.29293913849765,-0.5977654448356807
NN11,52.242168045650295,-1.1793846528854435
NN12,52.12622430961298,-0.9990383183520599
NN13,52.03414368495575,-1.1479328920353982
NN14,52.41111676975361,-0.6962775301614273
NN15,52.38247004559915,-0.7020296744432662
NN16,52.4047596186636,-0.7067585576036866
NN17,52.50123140848215,-0.6819346997767858
NN18,52.4778954532925,-0.7128931898928025
NN2,52.26313590375,-0.8897749475000001
NN29,52.258047474820145,-0.6648409424460432
NN3,52.264035844984804,-0.8422134954407294
NN4,52.21389649690082,-0.8994313006198347
NN5,52.24630931322506,-0.9366534814385151
NN6,52.326130635738835,-0.9433665962199312
NN7,52.20858884680338,-0.9302815910735827
NN8,52.303697562908496,-0.6995470612745097
NN9,52.33474354829123,-0.5937416329866271
NP10,51.57799610526316,-3.047795516129032
NP11,51.64365360964912,-3.131612351973684
NP12,51.66905718653422,-3.1979173653421635
NP13,51.73539737793851,-3.141486412296564
NP15,51.726356660891085,-2.8866207103960395
NP16,51.65044054891995,-2.6895577674714106
NP18,51.60855267418033,-2.942181479508197
NP19,51.588072081545064,-2.9630069871244635
NP20,51.590275095970696,-3.006527268131868
NP22,51.77127103505843,-3.2583251469115195
NP23,51.78539025170843,-3.1974643644646927
NP24,51.71895972789115,-3.2385273673469386
NP25,51.80252893771626,-2.7242435951557096
NP26,51.59104990445859,-2.779002386942675
NP4,51.7194804234104,-3.0471499682080925
NP44,51.65129051721377,-3.0279122497998396
NP7,51.829354269841275,-3.011470736694678
NP8,51.861855313829786,-3.154666840425532
NR1,52.62650858550396,1.3067696840317102
NR10,52.735586876526455,1.241086868385346
NR11,52.84099435278859,1.2736019105058367
NR12,52.759582101307196,1.4717844150326798
NR13,52.6350956883593,1.4646941824014665
NR14,52.562302393776825,1.3764693927038627
NR15,52.50341817333333,1.26687336
NR16,52.473389246492985,1.053204382765531
NR17,52.515814853448276,0.9946784310344828
NR18,52.57087270571428,1.1090918985714286
NR19,52.67503499849398,0.9300000873493975
NR2,52.62916356258597,1.2799557331499312
NR20,52.722462899061036,0.980941088028169
NR21,52.841563586550436,0.852234686176837
NR22,52.894323441176475,0.8642168676470589
NR23,52.94885104782609,0.8578637739130436
NR24,52.858795524038456,1.0503322788461538
NR25,52.92015035781544,1.0826025367231638
NR26,52.938729624573384,1.2087840136518773
NR27,52.924351147132164,1.2997366059850375
NR28,52.82248109090909,1.3974878479338844
NR29,52.69419808991826,1.6366075626702996
NR3,52.643199343825664,1.2917964297820823
NR30,52.619797113753876,1.727752113753878
NR31,52.57466476610169,1.708829194915254
NR32,52.48983953651938,1.7313602497745717
NR33,52.45408417044229,1.7168132588996765
NR34,52.43856501060071,1.583850866902238
NR35,52.46183081236203,1.4328597483443708
NR4,52.61158610488246,1.254528068716094
NR5,52.6408305007924,1.2284466909667195
NR6,52.66212767241379,1.2808025109717869
NR7,52.64455517223382,1.335846136743215
NR8,52.676743779874215,1.2050619685534592
NR9,52.633630048502134,1.1108195135520684
NR99,52.626651,1.309265
NW1,51.53331447323601,-0.14393415206812651
NW10,51.54125056824361,-0.24811481729200652
NW11,51.57837760946745,-0.1974592071005917
NW1W,51.53078391915303,-0.13542644658325312
NW2,51.5581908340909,-0.22016138181818182
NW26,51.53406068292683,-0.24813009756097562
NW3,51.5523709258982,-0.17258284880239522
NW4,51.58731458064516,-0.2243258669354839
NW5,51.551728760626396,-0.14512274944071588
NW6,51.54216350694445,-0.19626411188271606
NW7,51.61469293726474,-0.2339244705144291
NW8,51.532219440797185,-0.17455099062133647
NW9,51.58817921885753,-0.25503777770130764
OL1,53.549820095177665,-2.1069768794416244
OL10,53.59037392900857,-2.223099621787026
OL11,53.605775864485985,-2.1766392579439255
OL12,53.636550229272416,-2.165370051607445
OL13,53.70083610790273,-2.204440300911854
OL14,53.71437739694657,-2.1010139363867686
OL15,53.644879778810406,-2.09986668401487
OL16,53.61237927337489,-2.131263850400712
OL2,53.57317514417745,-2.1100343548983362
OL3,53.553313106598985,-2.011568170896785
OL4,53.54240193320611,-2.0734633692748092
OL5,53.51799183870968,-2.0385012903225808
OL6,53.49458605402425,-2.0859186945975745
OL7,53.49064543467934,-2.107198439429929
OL8,53.52590312980769,-2.1171802716346155
OL9,53.539136543298966,-2.1444841185567007
OX1,51.74499700469484,-1.2613591666666668
OX10,51.60741861403508,-1.128485761208577
OX11,51.60007313532513,-1.2514155272407732
OX12,51.596912027916254,-1.4248858275174479
OX13,51.67500073673036,-1.3575896220806793
OX14,51.66806011262283,-1.2767698835978836
OX15,52.030251264741274,-1.4109627388688326
OX16,52.06228568421053,-1.342806547071905
OX17,52.07363735252809,-1.289267665730337
OX18,51.76296387055016,-1.5914699449838188
OX2,51.76610660334645,-1.2808956437007872
OX20,51.855417706959706,-1.3571033076923076
OX25,51.900732542801556,-1.2140780175097277
OX26,51.90100864736842,-1.1550260747368422
OX27,51.93572695095367,-1.1500418937329702
OX28,51.787115766965435,-1.4860745761843792
OX29,51.79385876616915,-1.4373364985074628
OX3,51.76236836252546,-1.2115683788187372
OX33,51.75859082918149,-1.1401335800711745
OX39,51.70160037837837,-0.9157842355212356
OX4,51.731049317818176,-1.2173682029090909
OX44,51.69672363529412,-1.1212115294117648
OX49,51.650381543859645,-1.0019176228070175
OX5,51.8305418436155,-1.2820649383070302
OX7,51.91021206146789,-1.5284376541284403
OX9,51.73796304285714,-0.9837374142857144
PA1,55.84467147603306,-4.418096338842975
PA10,55.83283648854962,-4.551584076335878
PA11,55.85710195631068,-4.584714655339806
PA12,55.79410247368421,-4.62625753508772
PA13,55.893253110047844,-4.631286344497608
PA14,55.92728069304557,-4.664093815347722
PA15,55.94247332263514,-4.7476679324324325
PA16,55.94251694223363,-4.800845255455712
PA17,55.86338320833333,-4.885159763888889
PA18,55.88761860317461,-4.890417365079365
PA19,55.95292377031802,-4.826149441696113
PA2,55.828872902512565,-4.43421563517588
PA20,55.834117330855015,-5.057268557620818
PA21,55.90186958695653,-5.2493074565217395
PA22,55.971433375000004,-5.1344073125
PA23,55.95382398815166,-4.933487151658769
PA24,56.158435266666665,-4.904429933333334
PA25,56.21431933333334,-5.043362666666667
PA26,56.260532777777776,-4.9351065555555556
PA27,56.15577608695652,-5.085882652173913
PA28,55.437581884955755,-5.603645460176992
PA29,55.80677296103896,-5.475312051948052
PA3,55.85156171367522,-4.445712457264957
PA30,56.01333204651162,-5.449497697674418
PA31,56.05244279820628,-5.4582519013452915
PA32,56.19751198245614,-5.125465701754386
PA33,56.366806363636364,-5.064203848484849
PA34,56.39397934426229,-5.486688502732241
PA35,56.40412376923077,-5.227156564102564
PA36,56.52412842857143,-4.769660571428572
PA37,56.46575202,-5.39513644
PA38,56.596557909090905,-5.32874
PA4,55.87487120627062,-4.395196021452145
PA41,55.674466200000005,-5.7425882
PA42,55.6368000877193,-6.189453947368421
PA43,55.755605256410256,-6.28419241025641
PA44,55.799418149999994,-6.293590849999999
PA45,55.81974483333334,-6.168050833333333
PA46,55.85965407692308,-6.119803615384615
PA47,55.682007,-6.504079466666667
PA48,55.738486875,-6.3848708125
PA49,55.78226966666667,-6.394836333333333
PA5,55.83114519866444,-4.509797834724541
PA6,55.86573233529412,-4.536991764705882
PA60,55.8762015,-5.917647199999999
PA61,56.071651,-6.2030066249999996
